scenario,mois,date_calendrier,annee,equipes,independants,organisateurs,organisateurs_solo,organisateurs_pro,clubs_tri,coachs_tri,athletes_tri,coachs_running,clubs_running,clients_multisport,clients_total_endurance,mrr_multisport,part_mrr_multisport_pct,arpu_equipe,mrr_equipes,mrr_independants,mrr_abonnements,mrr_marketplace,gmv_marketplace_mois,missions_vacataires_mois,commission_missions_pct,part_mrr_international_pct,mrr_enterprise,mrr_total,arr,marge_brute_pct,marge_brute_eur,cogs_variables,couts_infra_outils,couts_rh_equipe,effectif_etp,salaire_fondateur_net,dividendes_fondateur_net,remuneration_totale_net,remuneration_lissee_annuelle,mode_remuneration,cout_total_mensuel,resultat_net,tresorerie,multiple_valorisation,valorisation_eur,vs_ippogee,objectif_15k,objectif_100M
Leader Dual-Track (FR + EN/WT),27,fév. 2030,Y3,232.5,1879.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2112.0,0.0,0.0,92.0,21374.0,15409.0,36783.0,805.0,8023.0,9.7,11.5,36.3,0,37588.0,451057.0,84.7,31822.0,5766.0,8755.0,6050.0,5,5000,1975.0,6975.0,25055.0,optimal,24288.0,7534.0,918295.0,10.6,4781207.0,En cours,,
Leader Dual-Track (FR + EN/WT),28,mars 2030,Y3,246.2,1998.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2244.0,0.0,0.0,93.0,22942.0,16386.0,39328.0,977.0,9734.0,11.8,11.5,37.2,0,40305.0,483658.0,84.7,34137.0,6168.0,8783.0,6050.0,5,5000,0.0,5000.0,26303.0,optimal,24317.0,9820.0,928116.0,10.6,5126774.0,En cours,,
Leader Dual-Track (FR + EN/WT),29,avr. 2030,Y3,260.1,2117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2377.0,0.0,0.0,94.0,24549.0,17360.0,41910.0,1169.0,11648.0,14.1,11.5,38.1,0,43079.0,516944.0,84.7,36503.0,6576.0,8812.0,6050.0,5,5000,0.0,5000.0,27465.0,optimal,24345.0,12158.0,940273.0,13.1,6771967.0,En cours,,
Leader Dual-Track (FR + EN/WT),30,mai 2030,Y3,274.0,2236.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2510.0,0.0,0.0,96.0,26195.0,18334.0,44528.0,1382.0,13774.0,16.7,11.5,39.0,0,45911.0,550931.0,84.8,38920.0,6991.0,8840.0,10850.0,6,5000,2209.0,7209.0,29433.0,optimal,29173.0,9747.0,944939.0,13.1,7217191.0,En cours,,
Leader Dual-Track (FR + EN/WT),31,juin 2030,Y3,287.9,2354.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2642.0,0.0,0.0,97.0,27879.0,19306.0,47184.0,1618.0,16124.0,19.5,11.5,39.9,0,48803.0,585632.0,84.8,41390.0,7412.0,8868.0,10850.0,6,5000,0.0,5000.0,30419.0,optimal,29202.0,12189.0,957127.0,13.1,7671784.0,En cours,,
Leader Dual-Track (FR + EN/WT),32,juil. 2030,Y3,301.9,2473.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2775.0,0.0,0.0,98.0,29602.0,20276.0,49878.0,1877.0,18707.0,22.7,11.5,40.8,0,51755.0,621064.0,84.9,43915.0,7840.0,8897.0,10850.0,6,5000,0.0,5000.0,31344.0,optimal,29230.0,14685.0,971812.0,13.1,8135944.0,En cours,,
Leader Dual-Track (FR + EN/WT),33,août 2030,Y3,316.0,2591.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2907.0,0.0,0.0,99.0,31364.0,21245.0,52609.0,2161.0,21536.0,26.1,11.5,41.8,0,54770.0,657242.0,84.9,46495.0,8275.0,8925.0,10850.0,6,5000,3562.0,8562.0,33507.0,optimal,29258.0,17236.0,982114.0,13.1,8609867.0,En cours,,
Leader Dual-Track (FR + EN/WT),34,sept. 2030,Y3,330.1,2709.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3039.0,0.0,0.0,100.0,33166.0,22212.0,55378.0,2471.0,24620.0,29.8,11.5,42.7,0,57848.0,694180.0,84.9,49131.0,8717.0,8953.0,10850.0,6,5000,0.0,5000.0,34287.0,optimal,29287.0,19844.0,1001958.0,13.1,9093753.0,En cours,,
Leader Dual-Track (FR + EN/WT),35,oct. 2030,Y3,344.2,2827.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3171.0,0.0,0.0,102.0,35006.0,23178.0,58184.0,2807.0,27971.0,33.9,11.5,43.6,0,60991.0,731893.0,85.0,51825.0,9166.0,8982.0,10850.0,6,5000,0.0,5000.0,35021.0,optimal,29315.0,22510.0,1024468.0,13.1,9587798.0,En cours,,
Leader Dual-Track (FR + EN/WT),36,nov. 2030,Y3,358.4,2944.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3303.0,0.0,0.0,103.0,36887.0,24143.0,61029.0,3171.0,31599.0,38.3,11.5,44.5,0.0,64200.0,770397.0,85.0,54577.0,9622.0,9010.0,14350.0,7,5000,5744.0,10744.0,37630.0,optimal,32843.0,21734.0,1036278.0,14.6,11247799.0,En cours,,
Leader Dual-Track (FR + EN/WT),37,déc. 2030,Y4,379.1,3114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3493.0,0.0,0.0,104.0,39292.0,25538.0,64830.0,3576.0,35669.0,43.2,11.5,45.4,1333.0,69739.0,836871.0,85.2,59442.0,10297.0,14887.0,14350.0,7,5000,0.0,5000.0,38234.0,optimal,38720.0,20722.0,1057000.0,13.1,10963008.0,En cours,,
Leader Dual-Track (FR + EN/WT),38,jan. 2031,Y4,399.9,3284.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3684.0,0.0,0.0,104.0,41734.0,26929.0,68663.0,4011.0,40033.0,48.5,11.5,46.3,2667.0,75341.0,904093.0,85.4,64363.0,10978.0,14933.0,14350.0,7,5000,0.0,5000.0,38807.0,optimal,38767.0,25596.0,1082596.0,13.1,11843615.0,En cours,,
Leader Dual-Track (FR + EN/WT),39,fév. 2031,Y4,420.7,3453.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3874.0,0.0,0.0,105.0,44213.0,28318.0,72531.0,4475.0,44699.0,54.2,11.5,47.2,4000.0,81006.0,972073.0,85.6,69340.0,11666.0,14980.0,14350.0,7,5000,4495.0,9495.0,40734.0,optimal,38813.0,30526.0,1104910.0,13.1,12734160.0,En cours,,
Leader Dual-Track (FR + EN/WT),40,mars 2031,Y4,441.6,3622.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4064.0,0.0,0.0,106.0,46728.0,29704.0,76432.0,4970.0,49675.0,60.2,11.4,48.2,5333.0,86735.0,1040823.0,85.7,74374.0,12361.0,15027.0,14350.0,7,5000,0.0,5000.0,41215.0,optimal,38860.0,35514.0,1140424.0,13.1,13634783.0,En cours,,
Leader Dual-Track (FR + EN/WT),41,avr. 2031,Y4,462.5,3791.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4254.0,0.0,0.0,107.0,49280.0,31086.0,80367.0,5496.0,54969.0,66.6,11.4,49.1,6667.0,92529.0,1110353.0,85.9,79467.0,13062.0,15073.0,14350.0,7,5000,0.0,5000.0,41674.0,optimal,38907.0,40561.0,1180985.0,13.1,14545621.0,DÉPASSÉ,,
Leader Dual-Track (FR + EN/WT),42,mai 2031,Y4,483.6,3959.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4443.0,0.0,0.0,107.0,51869.0,32466.0,84335.0,6054.0,60589.0,73.4,11.4,50.0,8000.0,98389.0,1180673.0,86.0,84619.0,13770.0,15120.0,19850.0,8,5000,7569.0,12569.0,44273.0,optimal,44453.0,40166.0,1208727.0,13.1,15466813.0,DÉPASSÉ,,
Leader Dual-Track (FR + EN/WT),43,juin 2031,Y4,504.5,4125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4630.0,0.0,0.0,108.0,54476.0,33828.0,88305.0,6377.0,63858.0,77.4,11.4,50.0,9333.0,104015.0,1248180.0,86.1,89551.0,14464.0,15120.0,19850.0,8,5000,0.0,5000.0,44638.0,optimal,44453.0,45098.0,1253825.0,13.1,16351153.0,DÉPASSÉ,,
Leader Dual-Track (FR + EN/WT),44,juil. 2031,Y4,525.3,4289.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4815.0,0.0,0.0,109.0,57102.0,35174.0,92276.0,6703.0,67167.0,81.4,11.4,50.0,10667.0,109645.0,1315741.0,86.2,94488.0,15157.0,15120.0,19850.0,8,5000,0.0,5000.0,44987.0,optimal,44453.0,50034.0,1303860.0,13.1,17236205.0,DÉPASSÉ,,
Leader Dual-Track (FR + EN/WT),45,août 2031,Y4,545.9,4452.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4997.0,0.0,0.0,109.0,59745.0,36502.0,96247.0,7033.0,70516.0,85.5,11.4,50.0,12000.0,115280.0,1383356.0,86.3,99429.0,15851.0,15120.0,19850.0,8,5000,10211.0,15211.0,48044.0,optimal,44453.0,54976.0,1342793.0,13.1,18121970.0,DÉPASSÉ,,
Leader Dual-Track (FR + EN/WT),46,sept. 2031,Y4,566.5,4612.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5178.0,0.0,0.0,110.0,62405.0,37814.0,100220.0,7366.0,73902.0,89.6,11.4,50.0,13333.0,120919.0,1451027.0,86.3,104375.0,16544.0,15120.0,19850.0,8,5000,0.0,5000.0,48304.0,optimal,44453.0,59921.0,1402714.0,13.1,19008448.0,DÉPASSÉ,,
Leader Dual-Track (FR + EN/WT),47,oct. 2031,Y4,587.0,4770.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5356.0,0.0,0.0,111.0,65083.0,39110.0,104193.0,7703.0,77328.0,93.7,11.4,50.0,14667.0,126563.0,1518751.0,86.4,109325.0,17238.0,15120.0,19850.0,8,5000,0.0,5000.0,48553.0,optimal,44453.0,64872.0,1467585.0,15.1,22933141.0,DÉPASSÉ,,
Leader Dual-Track (FR + EN/WT),48,nov. 2031,Y4,607.3,4926.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5533.0,0.0,0.0,112.0,67778.0,40390.0,108168.0,8043.0,80791.0,97.9,11.4,50.0,16000.0,132211.0,1586530.0,86.4,114280.0,17931.0,15120.0,26850.0,9,5000,13549.0,18549.0,52178.0,optimal,51453.0,62826.0,3510611.0,17.1,27129662.0,DÉPASSÉ,,
Leader Dual-Track (FR + EN/WT),49,déc. 2031,Y5,627.7,5081.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5709.0,0.0,0.0,112.0,70465.0,41666.0,112131.0,8389.0,84314.0,102.2,11.4,50.9,17333.0,137853.0,1654237.0,86.5,119223.0,18630.0,15159.0,26850.0,9,5000,0.0,5000.0,52338.0,optimal,51492.0,67731.0,3578342.0,15.6,25806098.0,DÉPASSÉ,,
Leader Dual-Track (FR + EN/WT),50,jan. 2032,Y5,648.2,5237.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5885.0,0.0,0.0,113.0,73183.0,42940.0,116123.0,8740.0,87896.0,106.5,11.4,51.8,18667.0,143530.0,1722361.0,86.5,124197.0,19333.0,15198.0,26850.0,9,5000,0.0,5000.0,52491.0,optimal,51531.0,72666.0,3651008.0,15.6,26868838.0,DÉPASSÉ,,
Leader Dual-Track (FR + EN/WT),51,fév. 2032,Y5,668.7,5391.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6060.0,0.0,0.0,114.0,75934.0,44210.0,120144.0,9098.0,91539.0,111.0,11.4,52.7,20000.0,149242.0,1790904.0,86.6,129201.0,20041.0,15237.0,26850.0,9,5000,22983.0,27983.0,58046.0,optimal,51570.0,77631.0,3696424.0,15.6,27938098.0,DÉPASSÉ,,
Leader Dual-Track (FR + EN/WT),52,mars 2032,Y5,689.2,5546.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6235.0,0.0,0.0,114.0,78717.0,45478.0,124195.0,9460.0,95242.0,115.4,11.4,53.6,21333.0,154989.0,1859865.0,86.6,134234.0,20755.0,15276.0,26850.0,9,5000,0.0,5000.0,58084.0,optimal,51609.0,82625.0,3779049.0,15.6,29013891.0,DÉPASSÉ,,
Leader Dual-Track (FR + EN/WT),53,avr. 2032,Y5,709.8,5700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6410.0,0.0,0.0,115.0,81532.0,46743.0,128275.0,9829.0,99005.0,120.0,11.4,54.4,22667.0,160770.0,1929246.0,86.6,139297.0,21473.0,15314.0,26850.0,9,5000,0.0,5000.0,58120.0,optimal,51648.0,87649.0,3866698.0,15.6,30096230.0,DÉPASSÉ,,
Leader Dual-Track (FR + EN/WT),54,mai 2032,Y5,730.5,5854.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6585.0,0.0,0.0,116.0,84378.0,48005.0,132384.0,10203.0,102828.0,124.6,11.4,55.3,24000.0,166587.0,1999047.0,86.7,144390.0,22197.0,15353.0,26850.0,9,5000,28031.0,33031.0,64384.0,optimal,51687.0,92704.0,3920546.0,15.6,31185126.0,DÉPASSÉ,,
Leader Dual-Track (FR + EN/WT),55,juin 2032,Y5,751.2,6008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6759.0,0.0,0.0,116.0,87258.0,49265.0,136523.0,10583.0,106712.0,129.3,11.4,56.2,25333.0,172439.0,2069269.0,86.7,149514.0,22925.0,15392.0,26850.0,9,5000,0.0,5000.0,64304.0,optimal,51726.0,97788.0,4018334.0,15.6,32280590.0,DÉPASSÉ,,
Leader Dual-Track (FR + EN/WT),56,juil. 2032,Y5,772.0,6161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6933.0,0.0,0.0,117.0,90169.0,50522.0,140690.0,10969.0,110657.0,134.1,11.4,57.1,26667.0,178326.0,2139912.0,86.7,154667.0,23659.0,15431.0,26850.0,9,5000,0.0,5000.0,64227.0,optimal,51764.0,102903.0,4121237.0,15.6,33382634.0,DÉPASSÉ,,
Leader Dual-Track (FR + EN/WT),57,août 2032,Y5,792.8,6314.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7107.0,0.0,0.0,117.0,93112.0,51776.0,144888.0,11360.0,114662.0,139.0,11.3,58.0,28000.0,184248.0,2210979.0,86.8,159851.0,24398.0,15470.0,26850.0,9,5000,33169.0,38169.0,71136.0,optimal,51803.0,108047.0,4183666.0,15.6,34491270.0,DÉPASSÉ,,
Leader Dual-Track (FR + EN/WT),58,sept. 2032,Y5,813.6,6467.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7280.0,0.0,0.0,118.0,96087.0,53028.0,149115.0,11757.0,118729.0,143.9,11.3,58.0,29333.0,190206.0,2282468.0,86.8,165064.0,25141.0,15509.0,26850.0,9,5000,0.0,5000.0,70944.0,optimal,51842.0,113222.0,4296888.0,15.6,35606507.0,DÉPASSÉ,,
Leader Dual-Track (FR + EN/WT),59,oct. 2032,Y5,834.6,6619.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7454.0,0.0,0.0,119.0,99095.0,54276.0,153371.0,12160.0,122857.0,148.9,11.3,58.0,30667.0,196198.0,2354382.0,86.8,170308.0,25890.0,15548.0,26850.0,9,5000,0.0,5000.0,70759.0,optimal,51881.0,118427.0,4415315.0,15.6,36728356.0,DÉPASSÉ,,
Leader Dual-Track (FR + EN/WT),60,nov. 2032,Y5,855.5,6771.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7627.0,0.0,0.0,119.0,102135.0,55523.0,157658.0,12569.0,127047.0,154.0,11.3,58.0,32000.0,202227.0,2426720.0,86.8,175582.0,26645.0,15587.0,26850.0,9,5000,38399.0,43399.0,78259.0,optimal,51920.0,123662.0,4486478.0,15.9,38584844.0,DÉPASSÉ,,
Leader Dual-Track (FR + EN/WT),61,déc. 2032,Y6,869.2,6833.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7702.0,0.0,0.0,120.0,104082.0,56027.0,160109.0,12832.0,129752.0,157.3,11.3,58.0,33333.0,206274.0,2475290.0,86.9,179165.0,27109.0,35716.0,26850.0,9,5000,0.0,5000.0,77960.0,optimal,72049.0,107116.0,4593595.0,15.6,38614522.0,DÉPASSÉ,,
Leader Dual-Track (FR + EN/WT),62,jan. 2033,Y6,883.0,6894.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7777.0,0.0,0.0,120.0,106043.0,56533.0,162576.0,13098.0,132485.0,160.6,11.3,58.0,34667.0,210340.0,2524086.0,86.9,182764.0,27577.0,35804.0,26850.0,9,5000,0.0,5000.0,77670.0,optimal,72138.0,110626.0,4704221.0,15.6,39375741.0,DÉPASSÉ,,
Leader Dual-Track (FR + EN/WT),63,fév. 2033,Y6,896.7,6956.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7853.0,0.0,0.0,120.0,108019.0,57040.0,165059.0,13366.0,135245.0,163.9,11.3,58.0,36000.0,214426.0,2573108.0,86.9,186379.0,28047.0,35893.0,26850.0,9,5000,35770.0,40770.0,84203.0,optimal,72227.0,114152.0,4769334.0,15.6,40140479.0,DÉPASSÉ,,
Leader Dual-Track (FR + EN/WT),64,mars 2033,Y6,910.5,7018.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7929.0,0.0,0.0,121.0,110009.0,57550.0,167559.0,13637.0,138033.0,167.3,11.3,58.0,37333.0,218530.0,2622355.0,86.9,190009.0,28520.0,35982.0,26850.0,9,5000,0.0,5000.0,83825.0,optimal,72316.0,117694.0,4887028.0,15.6,40908734.0,DÉPASSÉ,,
Leader Dual-Track (FR + EN/WT),65,avr. 2033,Y6,924.4,7081.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8005.0,0.0,0.0,121.0,112014.0,58061.0,170075.0,13911.0,140849.0,170.7,11.3,58.0,38667.0,222652.0,2671827.0,87.0,193656.0,28996.0,36071.0,26850.0,9,5000,0.0,5000.0,83458.0,optimal,72404.0,121251.0,5008279.0,15.6,41680502.0,DÉPASSÉ,,
Leader Dual-Track (FR + EN/WT),66,mai 2033,Y6,938.3,7143.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8081.0,0.0,0.0,122.0,114033.0,58573.0,172607.0,14187.0,143693.0,174.2,11.3,58.0,40000.0,226794.0,2721524.0,87.0,197318.0,29475.0,36160.0,26850.0,9,5000,39349.0,44349.0,90257.0,optimal,72493.0,124825.0,5079355.0,15.6,42455778.0,DÉPASSÉ,,
Leader Dual-Track (FR + EN/WT),67,juin 2033,Y6,952.2,7206.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8158.0,0.0,0.0,122.0,116067.0,59088.0,175155.0,14466.0,146565.0,177.7,11.3,58.0,41333.0,230954.0,2771446.0,87.0,200996.0,29957.0,36249.0,26850.0,9,5000,0.0,5000.0,89806.0,optimal,72582.0,128414.0,5207769.0,15.6,43234559.0,DÉPASSÉ,,
Leader Dual-Track (FR + EN/WT),68,juil. 2033,Y6,966.2,7269.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8235.0,0.0,0.0,122.0,118115.0,59604.0,177719.0,14747.0,149464.0,181.2,11.3,58.0,42667.0,235133.0,2821592.0,87.1,204690.0,30442.0,36338.0,26850.0,9,5000,0.0,5000.0,89367.0,optimal,72671.0,132019.0,5339788.0,15.6,44016840.0,DÉPASSÉ,,
Leader Dual-Track (FR + EN/WT),69,août 2033,Y6,980.3,7332.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8312.0,0.0,0.0,123.0,120178.0,60121.0,180299.0,15031.0,152392.0,184.7,11.3,58.0,44000.0,239330.0,2871963.0,87.1,208400.0,30930.0,36427.0,26850.0,9,5000,42977.0,47977.0,96416.0,optimal,72760.0,135640.0,5416907.0,15.6,44802619.0,DÉPASSÉ,,
Leader Dual-Track (FR + EN/WT),70,sept. 2033,Y6,994.3,7395.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8390.0,0.0,0.0,123.0,122255.0,60641.0,182895.0,15318.0,155347.0,188.3,11.3,58.0,45333.0,243546.0,2922557.0,87.1,212126.0,31421.0,36516.0,26850.0,9,5000,0.0,5000.0,95896.0,optimal,72849.0,139277.0,5556184.0,15.6,45591890.0,DÉPASSÉ,,
Leader Dual-Track (FR + EN/WT),71,oct. 2033,Y6,1008.4,7459.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8467.0,0.0,0.0,123.0,124346.0,61161.0,185508.0,15607.0,158331.0,191.9,11.3,58.0,46667.0,247781.0,2973375.0,87.1,215867.0,31914.0,36604.0,26850.0,9,5000,0.0,5000.0,95390.0,optimal,72938.0,142929.0,5699113.0,15.6,46384650.0,DÉPASSÉ,,
Leader Dual-Track (FR + EN/WT),72,nov. 2033,Y6,1022.6,7522.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8545.0,0.0,0.0,124.0,126452.0,61684.0,188136.0,15899.0,161343.0,195.6,11.3,58.0,48000.0,252035.0,3024416.0,87.1,219624.0,32411.0,36693.0,35850.0,10,5000,45641.0,50641.0,102505.0,optimal,82027.0,137597.0,5774682.0,15.6,47180894.0,DÉPASSÉ,,
Leader Dual-Track (FR + EN/WT),73,déc. 2033,Y7,1036.8,7586.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8623.0,0.0,0.0,124.0,128572.0,62207.0,190780.0,16194.0,164383.0,199.3,11.3,58.0,48000.0,254973.0,3059681.0,87.1,222130.0,32844.0,36782.0,35850.0,10,5000,0.0,5000.0,101923.0,optimal,82116.0,140014.0,5914696.0,15.6,47731020.0,DÉPASSÉ,,
Leader Dual-Track (FR + EN/WT),74,jan. 2034,Y7,1051.0,7650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8701.0,0.0,0.0,124.0,130707.0,62733.0,193440.0,16491.0,167452.0,203.0,11.3,58.0,48000.0,257931.0,3095168.0,87.1,224651.0,33279.0,36871.0,35850.0,10,5000,0.0,5000.0,101357.0,optimal,82204.0,142447.0,6057143.0,15.6,48284621.0,DÉPASSÉ,,
Leader Dual-Track (FR + EN/WT),75,fév. 2034,Y7,1065.3,7715.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8780.0,0.0,0.0,125.0,132856.0,63260.0,196116.0,16791.0,170549.0,206.7,11.3,58.0,48000.0,260906.0,3130878.0,87.1,227189.0,33718.0,36960.0,35850.0,10,5000,46489.0,51489.0,108244.0,optimal,82293.0,144895.0,6138894.0,15.6,48841696.0,DÉPASSÉ,,
Leader Dual-Track (FR + EN/WT),76,mars 2034,Y7,1079.6,7779.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8859.0,0.0,0.0,125.0,135020.0,63788.0,198808.0,17093.0,173674.0,210.5,11.3,58.0,48000.0,263901.0,3166810.0,87.1,229741.0,34159.0,37049.0,35850.0,10,5000,0.0,5000.0,107609.0,optimal,82382.0,147359.0,6286253.0,15.6,49402238.0,DÉPASSÉ,,
Leader Dual-Track (FR + EN/WT),77,avr. 2034,Y7,1093.9,7844.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8938.0,0.0,0.0,125.0,137198.0,64318.0,201515.0,17398.0,176828.0,214.3,11.3,58.0,48000.0,266914.0,3202964.0,87.0,232310.0,34604.0,37138.0,35850.0,10,5000,0.0,5000.0,106990.0,optimal,82471.0,149839.0,6436092.0,15.6,49966245.0,DÉPASSÉ,,
Leader Dual-Track (FR + EN/WT),78,mai 2034,Y7,1108.3,7908.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9017.0,0.0,0.0,126.0,139390.0,64849.0,204239.0,17706.0,180011.0,218.2,11.3,58.0,48000.0,269945.0,3239341.0,87.0,234894.0,35051.0,37227.0,35850.0,10,5000,48980.0,53980.0,113923.0,optimal,82560.0,152334.0,6522006.0,15.6,50533713.0,DÉPASSÉ,,
Leader Dual-Track (FR + EN/WT),79,juin 2034,Y7,1122.7,7973.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9096.0,0.0,0.0,126.0,141597.0,65382.0,206978.0,18017.0,183221.0,222.1,11.3,58.0,48000.0,272995.0,3275938.0,87.0,237494.0,35501.0,37316.0,35850.0,10,5000,0.0,5000.0,113241.0,optimal,82649.0,154845.0,6676850.0,15.6,51104636.0,DÉPASSÉ,,
Leader Dual-Track (FR + EN/WT),80,juil. 2034,Y7,1137.2,8038.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9176.0,0.0,0.0,126.0,143818.0,65916.0,209733.0,18330.0,186461.0,226.0,11.3,58.0,48000.0,276063.0,3312757.0,87.0,240109.0,35954.0,37404.0,35850.0,10,5000,0.0,5000.0,112575.0,optimal,82738.0,157371.0,6834221.0,15.6,51679011.0,DÉPASSÉ,,
Leader Dual-Track (FR + EN/WT),81,août 2034,Y7,1151.7,8104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9255.0,0.0,0.0,127.0,146053.0,66451.0,212504.0,18646.0,189729.0,230.0,11.3,58.0,48000.0,279150.0,3349797.0,87.0,242739.0,36410.0,37493.0,35850.0,10,5000,51517.0,56517.0,119558.0,optimal,82827.0,159913.0,6924375.0,15.6,52256833.0,DÉPASSÉ,,
Leader Dual-Track (FR + EN/WT),82,sept. 2034,Y7,1166.2,8169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9335.0,0.0,0.0,127.0,148303.0,66988.0,215290.0,18964.0,193027.0,234.0,11.3,58.0,48000.0,282255.0,3387058.0,86.9,245385.0,36869.0,37582.0,35850.0,10,5000,0.0,5000.0,118832.0,optimal,82916.0,162470.0,7086845.0,15.6,52838099.0,DÉPASSÉ,,
Leader Dual-Track (FR + EN/WT),83,oct. 2034,Y7,1180.8,8235.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9416.0,0.0,0.0,128.0,150567.0,67526.0,218092.0,19286.0,196352.0,238.0,11.3,58.0,48000.0,285378.0,3424539.0,86.9,248047.0,37331.0,37671.0,35850.0,10,5000,0.0,5000.0,118123.0,optimal,83004.0,165043.0,7251887.0,15.6,53422805.0,DÉPASSÉ,,
Leader Dual-Track (FR + EN/WT),84,nov. 2034,Y7,1195.4,8301.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9496.0,0.0,0.0,128.0,152845.0,68065.0,220910.0,19610.0,199707.0,242.1,11.3,58.0,48000.0,288520.0,3462240.0,86.9,250724.0,37796.0,37760.0,35850.0,10,5000,54101.0,59101.0,125160.0,optimal,83093.0,167631.0,7346358.0,15.6,54010945.0,DÉPASSÉ,,
Leader Dual-Track (FR + EN/WT),85,déc. 2034,Y8,1209.9,8366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9576.0,0.0,0.0,128.0,155441.0,68598.0,224039.0,19959.0,203383.0,246.5,11.3,58.0,48000.0,291998.0,3503975.0,86.9,253706.0,38292.0,37760.0,35850.0,10,5000,0.0,5000.0,124393.0,optimal,83093.0,170613.0,7516971.0,15.6,54662017.0,DÉPASSÉ,,
